id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords,chinese_name
38091,SWTP,small_airport,Tapuruquara Airport,-0.378604,-64.992558,141,SA,BR,BR-AM,Santa Isabel do Rio Negro,yes,SWTP,IRZ,SWTP,AM0022,,https://en.wikipedia.org/wiki/Tapuruquara_Airport,,塔普鲁夸拉机场
586,SWTS,small_airport,Tangará da Serra Airport,-14.662,-57.443744,1473,SA,BR,BR-MT,Tangará da Serra,yes,SWTS,TGQ,SWTS,MT0012,,https://en.wikipedia.org/wiki/Tangar%C3%A1_da_Serra_Airport,,坦加拉达塞拉机场
24678,SXP,small_airport,Nunam Iqua Airport,62.520599,-164.848006,12,NA,US,US-AK,Nunam Iqua,yes,,SXP,,SXP,,https://en.wikipedia.org/wiki/Sheldon_Point_Airport,Sheldon Point Airport,努南伊夸机场
308375,SYB,seaplane_base,Seal Bay Seaplane Base,58.373291,-152.201797,,NA,US,US-AK,Seal Bay,yes,,SYB,,,,https://en.wikipedia.org/wiki/Seal_Bay_Seaplane_Base,,海豹湾水上飞机基地
6356,SYCJ,large_airport,Cheddi Jagan International Airport,6.49855,-58.254101,95,SA,GY,GY-DE,Georgetown,yes,SYCJ,GEO,SYCJ,,http://www.cjairport-gy.com/,https://en.wikipedia.org/wiki/Cheddi_Jagan_International_Airport,"SYGT, Atkinson AFB. Timehri Intl",切迪·贾甘国际机场
315125,SYF,seaplane_base,Silva Bay Seaplane Base,49.151,-123.698,,NA,CA,CA-BC,Gabriola Island,yes,,SYF,,,,,,席尔瓦湾水上飞机基地
41513,SYGO,medium_airport,Eugene F. Correia International Airport,6.805881,-58.107657,10,SA,GY,GY-DE,Ogle,yes,SYEC,OGL,SYEC,,,https://en.wikipedia.org/wiki/Ogle_Airport,SYGO,尤金·F·科雷亚国际机场
43226,SYKA,medium_airport,Kaieteur Airport,5.177349,-59.48898,1520,SA,GY,GY-PT,Kaieteur Falls,yes,SYKA,KAI,SYKA,,,https://en.wikipedia.org/wiki/Kaieteur_Airport,,凯厄图尔机场
6358,SYLT,medium_airport,Lethem Airport,3.37276,-59.789398,351,SA,GY,GY-UT,Lethem,yes,SYLT,LTM,SYLT,,,https://en.wikipedia.org/wiki/Lethem_Airport,,莱瑟姆机场
6359,TAPA,large_airport,V. C. Bird International Airport,17.1367,-61.792702,62,NA,AG,AG-03,Osbourn,yes,TAPA,ANU,TAPA,,https://vcbia.com,https://en.wikipedia.org/wiki/VC_Bird_International_Airport,St. John's,V.C.伯德国际机场
6360,TBPB,large_airport,Grantley Adams International Airport,13.074667,-59.491034,169,NA,BB,BB-01,Bridgetown,yes,TBPB,BGI,TBPB,,http://www.gaia.bb/content/about-gaia-inc,https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport,Seawell,格兰特利亚当斯国际机场
24808,TCT,small_airport,Takotna Airport,62.993206,-156.029026,825,NA,US,US-AK,Takotna,yes,PPCT,TCT,PPCT,TCT,,https://en.wikipedia.org/wiki/Takotna_Airport,,塔科特纳机场
6361,TDCF,medium_airport,Canefield Airport,15.336693,-61.392108,13,NA,DM,DM-10,Canefield,yes,TDCF,DCF,TDCF,,,https://en.wikipedia.org/wiki/Canefield_Airport,,坎菲尔德机场
6362,TDPD,medium_airport,Douglas-Charles Airport,15.546673,-61.301082,73,NA,DM,DM-02,Marigot,yes,TDPD,DOM,TDPD,,,https://en.wikipedia.org/wiki/Douglas%E2%80%93Charles_Airport,Melville Hall,道格拉斯查尔斯机场
30948,TFFA,small_airport,La Désirade Airport,16.296902,-61.0844,10,NA,GP,GP-U-A,Grande Anse,yes,TFFA,DSD,TFFA,,,https://en.wikipedia.org/wiki/La_D%C3%A9sirade_Airport,,拉德西拉德机场
30683,TFFB,small_airport,Basse-Terre Baillif Airport,16.013648,-61.742928,59,NA,GP,GP-U-A,Basse-Terre,yes,TFFB,BBR,TFFB,,,https://en.wikipedia.org/wiki/Baillif_Airport,,巴斯特尔巴利夫机场
32286,TFFC,small_airport,St-François Airport,16.257799,-61.262501,10,NA,GP,GP-U-A,St-François,yes,TFFC,SFC,TFFC,,,https://en.wikipedia.org/wiki/Saint-Fran%C3%A7ois_Airport,,圣弗朗索瓦机场
6363,TFFF,large_airport,Martinique Aimé Césaire International Airport,14.591,-61.003201,16,NA,MQ,MQ-U-A,Fort-de-France,yes,TFFF,FDF,TFFF,,http://www.martinique.aeroport.fr/,https://en.wikipedia.org/wiki/Martinique_Aim%C3%A9_C%C3%A9saire_International_Airport,Le Lamentin Airport,马提尼克艾梅塞泽尔国际机场
6364,TFFG,medium_airport,Grand Case-l'Espérance Airport,18.100057,-63.047444,7,NA,MF,MF-U-A,Grand Case,yes,TFFG,SFG,TFFG,,,https://en.wikipedia.org/wiki/Grand_Case-Esp%C3%A9rance_Airport,"Aérodrome de Grand-Case Espérance, CCE, Saint-Martin",格兰德凯斯-埃斯佩兰斯机场
32249,TFFJ,medium_airport,St. Jean Airport,17.904398,-62.843333,49,NA,BL,BL-U-A,Gustavia,yes,TFFJ,SBH,TFFJ,,,https://en.wikipedia.org/wiki/Gustaf_III_Airport,"Gustaf III Rémy de Haenen, Saint Barthélemy Airport, Saint-Jean, Aérodrome de St Jean, Saint Barth, St. Barts",圣让机场
6365,TFFM,medium_airport,Marie-Galante Airport,15.868925,-61.270087,16,NA,GP,GP-U-A,Grand-Bourg,yes,TFFM,GBJ,TFFM,,,https://en.wikipedia.org/wiki/Marie-Galante_Airport,Marie Galante,玛丽-加兰特机场
6366,TFFR,large_airport,Maryse Condé International Airport,16.265443,-61.532754,36,NA,GP,GP-U-A,Pointe-à-Pitre,yes,TFFR,PTP,TFFR,,http://www.guadeloupe.aeroport.fr/,https://en.wikipedia.org/wiki/Pointe-%C3%A0-Pitre_International_Airport,"Le Raizet, Les Abymes",玛丽丝·孔戴国际机场
6367,TGPY,large_airport,Maurice Bishop International Airport,12.003996,-61.785302,41,NA,GD,GD-GE,Saint George's,yes,TGPY,GND,TGPY,,http://www.psiagrenada.com/,https://en.wikipedia.org/wiki/Point_Salines_International_Airport,Point Salines,莫里斯主教国际机场
30852,TGPZ,small_airport,Lauriston Airport,12.4761,-61.472801,5,NA,GD,GD-PA,Carriacou Island,yes,TGPZ,CRU,TGPZ,,,https://en.wikipedia.org/wiki/Lauriston_Airport,,劳里斯顿机场
6369,TIST,large_airport,Cyril E. King Airport,18.337091,-64.977251,23,NA,VI,VI-ST,Charlotte Amalie,yes,TIST,STT,TIST,STT,http://www.viport.com/airports.html,https://en.wikipedia.org/wiki/Cyril_E._King_Airport,Harry S. Truman Airport,西里尔·E·金机场
6370,TISX,medium_airport,Henry E. Rohlsen Airport,17.701413,-64.802608,74,NA,VI,VI-SC,Christiansted,yes,TISX,STX,TISX,STX,https://www.viport.com/herastx,https://en.wikipedia.org/wiki/Henry_E._Rohlsen_Airport,St Croix,亨利·E·罗尔森机场
6379,TJBQ,medium_airport,Rafael Hernández International Airport,18.4949,-67.129402,237,NA,PR,PR-U-A,Aguadilla,yes,TJBQ,BQN,TJBQ,BQN,,https://en.wikipedia.org/wiki/Rafael_Hern%C3%A1ndez_Airport,"Ramey, TJFF",拉斐尔·埃尔南德斯国际机场
42320,TJCP,medium_airport,Benjamin Rivera Noriega Airport,18.312954,-65.303893,49,NA,PR,PR-U-A,Culebra,yes,TJCP,CPX,TJCP,CPX,,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Rivera_Noriega_Airport,Culebra Airport,本杰明·里维拉·诺列加机场
6381,TJIG,medium_airport,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10,NA,PR,PR-U-A,San Juan,yes,TJIG,SIG,TJIG,SIG,,https://en.wikipedia.org/wiki/Fernando_Luis_Ribas_Dominicci_Airport,Isla Grande,费尔南多·路易斯·里巴斯·多米尼奇机场
6382,TJMZ,medium_airport,Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849853515625,28,NA,PR,PR-U-A,Mayaguez,yes,TJMZ,MAZ,TJMZ,MAZ,,https://en.wikipedia.org/wiki/Eugenio_Mar%C3%ADa_de_Hostos_Airport,,欧亨尼奥·玛丽亚·德奥斯托斯机场
6383,TJPS,medium_airport,Mercedita International Airport,18.008301,-66.563004,29,NA,PR,PR-U-A,Ponce,yes,TJPS,PSE,TJPS,PSE,,https://en.wikipedia.org/wiki/Mercedita_Airport,,梅塞迪塔国际机场
42321,TJRV,medium_airport,José Aponte de la Torre Airport,18.247262,-65.63979,38,NA,PR,PR-U-A,Ceiba,yes,TJRV,NRR,TJRV,RVR,,https://en.wikipedia.org/wiki/Jos%C3%A9_Aponte_de_la_Torre_Airport,"Ceiba International Airport, NAS Roosevelt Roads, NRR, TJNR",何塞·阿蓬特·德拉托雷机场
6384,TJSJ,large_airport,Luis Munoz Marin International Airport,18.4394,-66.001801,9,NA,PR,PR-U-A,San Juan,yes,TJSJ,SJU,TJSJ,SJU,https://aeropuertosju.com/,https://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,Isla Verde,路易斯·穆尼奥斯·马林国际机场
6385,TJVQ,medium_airport,Antonio Rivera Rodriguez Airport,18.1348,-65.493599,49,NA,PR,PR-U-A,Vieques,yes,TJVQ,VQS,TJVQ,VQS,https://vieques.com/airport-vieques/,https://en.wikipedia.org/wiki/Antonio_Rivera_Rodr%C3%ADguez_Airport,,安东尼奥·里维拉·罗德里格斯机场
24911,TKE,seaplane_base,Tenakee Seaplane Base,57.779701,-135.218002,,NA,US,US-AK,Tenakee Springs,yes,,TKE,TKE,TKE,http://www.tenakeespringsak.com/,https://en.wikipedia.org/wiki/Tenakee_Seaplane_Base,,特纳基水上飞机基地
6386,TKPK,large_airport,Robert L. Bradshaw International Airport,17.310845,-62.719117,170,NA,KN,KN-U-A,Basseterre,yes,TKPK,SKB,TKPK,,,https://en.wikipedia.org/wiki/Robert_L._Bradshaw_International_Airport,,罗伯特·布拉德肖国际机场
6387,TKPN,medium_airport,Vance W. Amory International Airport,17.2057,-62.589901,14,NA,KN,KN-U-A,Charlestown,yes,TKPN,NEV,TKPN,,,https://en.wikipedia.org/wiki/Vance_W._Amory_International_Airport,"Nevis, Bambooshay Airport, Newcastle Airport",万斯·艾默里国际机场
6388,TLPC,medium_airport,George F. L. Charles Airport,14.0202,-60.992901,22,NA,LC,LC-02,Castries,yes,TLPC,SLU,TLPC,,http://www.slaspa.com/contentPages/view/george-f-l-charles-airport,https://en.wikipedia.org/wiki/George_F._L._Charles_Airport,Vigie Airport,乔治·F·L·查尔斯机场
6389,TLPL,large_airport,Hewanorra International Airport,13.7332,-60.952599,14,NA,LC,LC-11,Vieux Fort,yes,TLPL,UVF,TLPL,,http://www.slaspa.com/contentPages/view/hewanorra-international-airport,https://en.wikipedia.org/wiki/Hewanorra_International_Airport,,希瓦诺拉国际机场
24914,TLT,small_airport,Tuluksak Airport,61.086973,-160.922842,30,NA,US,US-AK,Tuluksak,yes,,TLT,PALT,TLT,,https://en.wikipedia.org/wiki/Tuluksak_Airport,,图鲁克萨克机场
44383,TM-0002,medium_airport,Balkanabat International Airport,39.681052,54.206008,-26,AS,TM,TM-B,Balkanabat,yes,UTAN,BKN,UTAN,,https://jebairport.gov.tm/,https://en.wikipedia.org/wiki/Balkanabat_International_Airport,"Аэродром Джебел, Jebel Airport",巴尔坎纳巴德国际机场
6402,TNCA,large_airport,Queen Beatrix International Airport,12.501056,-70.014281,60,NA,AW,AW-U-A,Oranjestad,yes,TNCA,AUA,TNCA,,,https://en.wikipedia.org/wiki/Queen_Beatrix_International_Airport,"Playa, Dakota Field",贝娅特丽克丝女王国际机场
6403,TNCB,large_airport,Flamingo International Airport,12.131,-68.268501,20,NA,BQ,BQ-BO,Kralendijk,yes,TNCB,BON,TNCB,,,https://en.wikipedia.org/wiki/Flamingo_International_Airport,Bonaire,弗拉明戈国际机场
6404,TNCC,large_airport,Hato International Airport,12.1889,-68.959801,29,NA,CW,CW-U-A,Willemstad,yes,TNCC,CUR,TNCC,,,https://en.wikipedia.org/wiki/Hato_International_Airport,Curaçao,哈托国际机场
6405,TNCE,medium_airport,F. D. Roosevelt Airport,17.4965,-62.979401,129,NA,BQ,BQ-SE,Oranjestad,yes,TNCE,EUX,TNCE,,,https://en.wikipedia.org/wiki/F.D._Roosevelt_Airport,,罗斯福机场
6406,TNCM,large_airport,Princess Juliana International Airport,18.041,-63.108898,13,NA,SX,SX-U-A,Sint Maarten,yes,TNCM,SXM,TNCM,,https://www.sxmairport.com/,https://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,"Saint Martin, Maho Beach, Simpson Bay",朱莉安娜公主国际机场
32245,TNCS,medium_airport,Juancho E. Yrausquin Airport,17.64533,-63.220514,60,NA,BQ,BQ-SA,Zion's Hill,yes,TNCS,SAB,TNCS,,,https://en.wikipedia.org/wiki/Juancho_E._Yrausquin_Airport,"The Bottom, Saba",胡安乔·伊劳斯坎机场
6407,TQPF,medium_airport,Clayton J. Lloyd International Airport,18.204773,-63.05383,127,NA,AI,AI-U-A,The Valley,yes,TQPF,AXA,TQPF,,http://www.anguillaports.com/cjlia,https://en.wikipedia.org/wiki/Clayton_J._Lloyd_International_Airport,Wallblake Airport,克莱顿·J·劳埃德国际机场
43074,TRPG,large_airport,John A. Osborne Airport,16.791835,-62.193204,550,NA,MS,MS-SP,Gerald's Park,yes,TRPG,MNI,TRPG,,,https://en.wikipedia.org/wiki/John_A._Osborne_Airport,"Gerald's Airport, Brades",约翰奥斯本机场
6409,TTCP,large_airport,A.N.R. Robinson International Airport,11.149571,-60.831298,38,NA,TT,TT-TOB,Scarborough,yes,TTCP,TAB,TTCP,,https://tntairports.com/anr-robinson-international-airport/#,https://en.wikipedia.org/wiki/A.N.R._Robinson_International_Airport,Tobago-Crown Point Airport,A.N.R.罗宾逊国际机场
6410,TTPP,large_airport,Piarco International Airport,10.59535,-61.337568,58,NA,TT,TT-TUP,Port of Spain,yes,TTPP,POS,TTPP,,https://tntairports.com/piarco-international-airport/,https://en.wikipedia.org/wiki/Piarco_International_Airport,,皮亚尔科国际机场
309422,TTW,seaplane_base,Tissa Tank Waterdrome,6.2876,81.2906,75,AS,LK,LK-3,Tissamaharama,yes,,TTW,,,,,,蒂萨坦克水上乐园
6411,TUPJ,large_airport,Terrance B. Lettsome International Airport,18.445492,-64.541707,15,NA,VG,VG-U-A,Beef Island,yes,TUPJ,EIS,TUPJ,,http://www.bareboatsbvi.com/beef_island.html,https://en.wikipedia.org/wiki/Terrance_B._Lettsome_International_Airport,"BVI, Beef Island Airport, Road Town",特伦斯·B·莱特索姆国际机场
32575,TUPW,medium_airport,Virgin Gorda Airport,18.446634,-64.427932,9,NA,VG,VG-U-A,Spanish Town,yes,TUPW,VIJ,TUPW,,,https://en.wikipedia.org/wiki/Virgin_Gorda_Airport,,维尔京戈尔达机场
322383,TVSA,large_airport,Argyle International Airport,13.159725,-61.148801,136,NA,VC,VC-04,Kingstown,yes,TVSA,SVD,TVSA,,http://www.svgiadc.com,https://en.m.wikipedia.org/wiki/Argyle_International_Airport,,阿盖尔国际机场
6412,TVSB,medium_airport,J F Mitchell Airport,12.9884,-61.262001,15,NA,VC,VC-06,Bequia,yes,TVSB,BQU,TVSB,,https://security.gov.vc/security/index.php?option=com_content&view=article&id=8&Itemid=11,https://en.wikipedia.org/wiki/J._F._Mitchell_Airport,,J·F·米切尔机场
6413,TVSC,medium_airport,Canouan Airport,12.699,-61.3424,11,NA,VC,VC-06,Canouan,yes,TVSC,CIW,TVSC,,,https://en.wikipedia.org/wiki/Canouan_Airport,,卡努安机场
6414,TVSM,medium_airport,Mustique Airport,12.8879,-61.180199,8,NA,VC,VC-06,Lovell,yes,TVSM,MQS,TVSM,,,https://en.wikipedia.org/wiki/Mustique_Airport,,马斯蒂克岛机场
32542,TVSU,medium_airport,Union Island International Airport,12.600135,-61.411945,16,NA,VC,VC-06,Union Island,yes,TVSU,UNI,TVSU,,,https://en.wikipedia.org/wiki/Union_Island_Airport,,联合岛国际机场
336113,TWC,small_airport,Tumxuk Tangwangcheng Airport,39.886663,79.233408,3566,AS,CN,CN-65,Tumxuk,yes,ZWTS,TWC,ZWTS,TWC,,https://en.wikipedia.org/wiki/Tumxuk_Tangwangcheng_Airport,,图木舒克唐王城机场
6416,TXKF,large_airport,L.F. Wade International Airport,32.363802,-64.67824,12,NA,BM,BM-U-A,Hamilton,yes,TXKF,BDA,TXKF,,http://www.bermudaairport.com/,https://en.wikipedia.org/wiki/L.F._Wade_International_Airport,"Kindley Air Force Base, Fort Bell Army Airfield, NAS Bermuda, Naval Air Station Bermuda",L.F. 韦德国际机场
3549,UA30,medium_airport,Batken Airport,40.042899,70.83784,3602,AS,KG,KG-B,Batken,yes,UCFB,,UCFB,,http://www.airport.kg/index.php?option=com_content&view=article&id=4&Itemid=6,https://en.wikipedia.org/wiki/Batken_Airport,"UAFB, Баткен",巴特肯机场
6421,UAAA,large_airport,Almaty International Airport,43.354267,77.042828,2234,AS,KZ,KZ-ALA,Almaty,yes,UAAA,ALA,UAAA,,,https://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata,阿拉木图国际机场
6422,UAAH,medium_airport,Balkhash Airport,46.894246,75.004533,1446,AS,KZ,KZ-KAR,Balkhash,yes,UAAH,BXH,UAAH,,,https://en.wikipedia.org/wiki/Balkhash_Airport,Balqash,巴尔喀什机场
318380,UAAL,small_airport,Usharal Airport,46.190767,80.830922,1288,AS,KZ,KZ-JET,Usharal,yes,UAAL,USJ,UAAL,,,https://en.wikipedia.org/wiki/Usharal_Airport,Enbekshi Airport,乌沙拉尔机场
41868,UAAT,medium_airport,Taldykorgan Airport,45.12255,78.442758,1925,AS,KZ,KZ-JET,Taldykorgan,yes,UAAT,TDK,UAAT,,,https://en.wikipedia.org/wiki/Taldykorgan_Airport,"Taldy Kurgan Airport, Taldy Kurgan Northeast Airport, Аэропорт Талды-Курган",塔尔迪库尔干机场
6423,UACC,large_airport,Nursultan Nazarbayev International Airport,51.027035,71.467094,1165,AS,KZ,KZ-AST,Astana,yes,UACC,NQZ,UACC,,https://www.nn-airport.kz,https://en.wikipedia.org/wiki/Nursultan_Nazarbayev_International_Airport,"TSE, Astana Airport",努尔苏丹·纳扎尔巴耶夫国际机场
31768,UACK,large_airport,Kokshetau International Airport,53.329102,69.594597,900,AS,KZ,KZ-AKM,Kokshetau,yes,UACK,KOV,UACK,,,https://en.wikipedia.org/wiki/Kokshetau_Airport,KOKCHETAV TROFIMOVKA,科克舍套国际机场
32495,UACP,large_airport,Petropavl International Airport,54.775622,69.187415,453,AS,KZ,KZ-SEV,Petropavl,yes,UACP,PPK,UACP,,,https://en.wikipedia.org/wiki/Petropavl_Airport_(Kazakhstan),,彼得罗巴甫尔国际机场
6424,UADD,large_airport,Taraz International Airport,42.8536,71.303596,2184,AS,KZ,KZ-ZHA,Taraz,yes,UADD,DMB,UADD,,,https://en.wikipedia.org/wiki/Taraz_Airport,"Aulie Ata, Jambyl",塔拉兹国际机场
46646,UAFI,small_airport,Razzakov Airport,39.824737,69.56882,4840,AS,KG,KG-B,Isfana,yes,UCFR,,UCFR,,http://www.airport.kg/index.php?option=com_content&view=article&id=4&Itemid=6,https://en.wikipedia.org/wiki/Isfana_Airport,Isfana Airport,拉扎科夫机场
6426,UAFM,large_airport,Manas International Airport,43.061298,74.4776,2058,AS,KG,KG-C,Bishkek,yes,UCFM,BSZ,UCFM,,,https://en.wikipedia.org/wiki/Manas_International_Airport,"FRU, UAFM, Manas Air Force Base",玛纳斯国际机场
6427,UAFO,large_airport,Osh International Airport,40.609001,72.793297,2927,AS,KG,KG-O,Osh,yes,UCFO,OSS,UCFO,,http://www.airport.kg/eng/branches.htm,https://en.wikipedia.org/wiki/Osh_Airport,UAFO,奥什国际机场
32496,UAFP,medium_airport,Karakol International Airport,42.508099,78.407799,5590,AS,KG,KG-Y,Karakol,yes,UCFK,IKG,UCFK,,,https://en.wikipedia.org/wiki/Karakol_International_Airport,"UAFP, Przhevalsk Airport",卡拉科尔国际机场
46647,UAFZ,small_airport,Kazarman Airport,41.410291,74.044418,4298,AS,KG,KG-J,Kazarman,yes,UAFZ,,UAFZ,,,https://en.wikipedia.org/wiki/Kazarman_Airport,Kazarman Airport,卡扎曼机场
6429,UAII,large_airport,Shymkent International Airport,42.365021,69.47564,1385,AS,KZ,KZ-YUZ,Shymkent,yes,UAII,CIT,UAII,,,https://en.wikipedia.org/wiki/Shymkent_Airport,"Chimkent Airport, Аэропорт Шымкент, Аэропорт Чимкент",奇姆肯特国际机场
337747,UAIT,large_airport,Hazrat Sultan International Airport,43.311087,68.550352,951,AS,KZ,KZ-YUZ,Turkıstan,yes,UAIT,HSA,UAIT,,,https://en.wikipedia.org/wiki/Hazret_Sultan_International_Airport,,哈兹拉特苏丹国际机场
6430,UAKD,large_airport,Zhezkazgan National Airport,47.708953,67.738094,1250,AS,KZ,KZ-ULY,Zhezkazgan,yes,UAKD,DZN,UAKD,,,https://en.wikipedia.org/wiki/Dzhezkazgan_Airport,"УАКД, Жезказган, Dzhezkazgan South",热兹卡兹甘国家机场
6431,UAKK,large_airport,Sary-Arka Airport,49.670799,73.334396,1765,AS,KZ,KZ-KAR,Karaganda,yes,UAKK,KGF,UAKK,,,https://en.wikipedia.org/wiki/Sary-Arka_Airport,,萨雷-阿尔卡机场
44336,UAOL,large_airport,Baikonur Krayniy International Airport,45.621994,63.210773,317,AS,KZ,KZ-BAY,Baikonur,yes,UAOL,BXY,UAOL,,,https://en.wikipedia.org/wiki/Baikonur_Krayniy_Airport,"Krayniy Airport, Аэропорт Крайний",拜科努尔克莱尼国际机场
31794,UAOO,large_airport,Korkyt Ata International Airport,44.706902,65.592499,433,AS,KZ,KZ-KZY,Kyzylorda,yes,UAOO,KZO,UAOO,,,https://en.wikipedia.org/wiki/Kyzylorda_Airport,Kyzylorda Southwest,科尔基特阿塔国际机场
6432,UARR,large_airport,Manshuk Mametova International Airport,51.151976,51.543652,125,AS,KZ,KZ-ZAP,Uralsk,yes,UARR,URA,UARR,,,https://en.wikipedia.org/wiki/Oral_Ak_Zhol_Airport,"Podstepnyy, Uralsk International Airport, Oral Ak Zhol Airport",曼舒克·马梅托娃国际机场
6433,UASK,large_airport,Oskemen International Airport,50.035033,82.496057,939,AS,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),yes,UASK,UKK,UASK,,,https://en.wikipedia.org/wiki/Ust-Kamenogorsk_Airport,"Ust-Kamennogorsk Airport, Аэропорт Усть-Каменногорск",厄斯克门国际机场
6434,UASP,large_airport,Pavlodar International Airport,52.194982,77.073088,410,AS,KZ,KZ-PAV,Pavlodar,yes,UASP,PWQ,UASP,,,https://en.wikipedia.org/wiki/Pavlodar_Airport,Pavlodar South,巴甫洛达尔国际机场
6435,UASS,large_airport,Semei International Airport,50.351295,80.234398,761,AS,KZ,KZ-ABA,Semey,yes,UASS,PLX,UASS,,,https://en.wikipedia.org/wiki/Semey_Airport,"Semipalatinsk Airport, Semey International Airport",塞梅国际机场
318183,UASZ,small_airport,Zaysan Airport,47.487491,84.887675,1877,AS,KZ,KZ-VOS,Zaysan,yes,UASZ,SZI,UASZ,,,https://en.wikipedia.org/wiki/Zaysan_Airport,Zaisan,宰桑机场
6436,UATE,large_airport,Aktau International Airport,43.860093,51.09086,73,AS,KZ,KZ-MAN,Aktau,yes,UATE,SCO,UATE,,http://aktau-airport.kz/,https://en.wikipedia.org/wiki/Aktau_Airport,Akshukyr,阿克套国际机场
6437,UATG,large_airport,Atyrau International Airport,47.121318,51.820343,-72,AS,KZ,KZ-ATY,Atyrau,yes,UATG,GUW,UATG,,https://guw.aero,https://en.wikipedia.org/wiki/Atyrau_Airport,,阿特劳国际机场
6438,UATT,large_airport,Aktobe International Airport,50.248116,57.204144,738,AS,KZ,KZ-AKT,Aktobe,yes,UATT,AKX,UATT,,,https://en.wikipedia.org/wiki/Aktobe_Airport,"Aktyubinsk Airport, Aktubinsk Airport, Аэропорт Актюбинск",阿克托比国际机场
6439,UAUU,large_airport,Kostanay International Airport,53.206902,63.550301,595,AS,KZ,KZ-KUS,Kostanay,yes,UAUU,KSN,UAUU,,,https://en.wikipedia.org/wiki/Kostanai_Airport,,库斯塔奈国际机场
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.47278,50.050931,10,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD,UBBB,,https://www.airport-baku.com/,https://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,"BAK, Bina International Airport, Heydər Əliyev adına beynəlxalq hava limanı, Gaydar Aliyev",盖达尔·阿利耶夫国际机场
6441,UBBG,large_airport,Ganja International Airport,40.738692,46.320383,1083,AS,AZ,AZ-GA,Ganja,yes,UBBG,GNJ,UBBG,,,https://en.wikipedia.org/wiki/Ganja_International_Airport,"KVD, Kirovabad, Gyandzha Airport, Аэропорт Гянджа, Ganca, Gəncə",占贾国际机场
72,UBBL,small_airport,Lankaran International Airport,38.757919,48.807042,30,AS,AZ,AZ-LA,Lankaran,yes,UBBL,LLK,UBBL,,,https://en.wikipedia.org/wiki/Lankaran_International_Airport,"UB10, Lenkoran",连科兰国际机场
6442,UBBN,large_airport,Nakhchivan International Airport,39.188801,45.458401,2863,AS,AZ,AZ-NX,Nakhchivan,yes,UBBN,NAJ,UBBN,,http://airportnakhchivan.com/,https://en.wikipedia.org/wiki/Nakhichevan_Airport,"Nakhichevan Airport, Аэропорт Нахичевань, UB15",纳希切万国际机场
300740,UBBQ,medium_airport,Gabala International Airport,40.808617,47.725389,935,AS,AZ,AZ-QAB,Gabala,yes,UBBQ,GBB,UBBQ,,,https://en.wikipedia.org/wiki/Gabala_Airport,"Qəbələ, Qabala",盖巴拉国际机场
607870,UBLC,medium_airport,Lachin International Airport,39.883787,46.363137,5577,AS,AZ,AZ-LAC,Lachin,yes,UBLC,LHL,UBLC,,,https://en.wikipedia.org/wiki/Lachin_International_Airport,,拉钦国际机场
6425,UCFL,large_airport,Issyk-Kul International Airport,42.585584,76.701181,5425,AS,KG,KG-Y,Tamchy,yes,UCFL,IKU,UCFL,IKU,https://www.airport.kg/index.php?option=com_content&view=article&id=4&Itemid=6,https://en.wikipedia.org/wiki/Tamchy_Airport,"UAFL, Issyk-Kul Airport, Chok-Tal Airport, Аэропорт Тамчы, Аэропорт Иссык-Куль, Аэропорт Чок-Тал",伊塞克湖国际机场
6444,UDSG,large_airport,Shirak International Airport,40.750401,43.859299,5000,AS,AM,AM-SH,Gyumri,yes,UDSG,LWN,UDSG,,http://www.aviation.am/eng/gorc/aeroport.htm,https://en.wikipedia.org/wiki/Shirak_Airport,UGEL,希拉克国际机场
6446,UDYZ,large_airport,Zvartnots International Airport,40.148941,44.397887,2838,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN,UDYZ,,http://www.aia-zvartnots.aero/,https://en.wikipedia.org/wiki/Zvartnots_International_Airport,"UGEE, Erevan Airport, Erivan Airport, Аэропорт Звартноц, Аэропорт Ереван",兹瓦尔特诺茨国际机场
32507,UEBB,small_airport,Batagay Airport,67.648003,134.695007,696,AS,RU,RU-SA,Batagay,yes,UEBB,BQJ,UEBB,,,https://en.wikipedia.org/wiki/Batagay_Airport,"УЕББ, Батагай",巴塔盖机场
314969,UEBS,small_airport,Sakkyryr Airport,67.792,130.394,1686,EU,RU,RU-SA,Batagay-Alyta,yes,UEBS,SUK,UEBS,,,https://en.wikipedia.org/wiki/Sakkyryr_Airport,"УЕБС, Саккырыр, Батагаы-Алыта",萨克基里机场
